id,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Downtown,PerCapitaIncome,most_freq_aspect
2629833,Entire home/apt,68.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.04,4918.89095525346,92150,visitor
2636716,Entire home/apt,21.0,80.0,9.0,7.0,9.0,9.0,9.0,8.0,0.47,2327.12307019622,123115,kitchen
2645189,Entire home/apt,22.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.33,4039.0836757152297,70132,comm
2658295,Private room,17.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.26,991.497851154216,52422,attr_trans
2665028,Entire home/apt,30.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47,4045.2943801810206,59299,comm
2670951,Entire home/apt,233.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.53,5455.27590443504,56051,visitor
2677273,Entire home/apt,137.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.05,6945.71112814843,80256,visitor
2677288,Private room,351.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.27,4580.62580739525,112158,comm
2683409,Entire home/apt,38.0,86.0,10.0,9.0,9.0,9.0,9.0,9.0,0.57,8082.64559701645,51729,attr_trans
2683857,Entire home/apt,32.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.49,8565.87919952952,53799,comm
2686530,Private room,62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.92,4719.47878114976,61988,comm
2694526,Private room,178.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.63,5757.8853555181395,103632,facil
2706776,Private room,65.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01,6589.682993091421,75581,comm
2707422,Entire home/apt,17.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,4021.99067271909,108968,nbhd
2710372,Entire home/apt,11.0,95.0,10.0,10.0,10.0,9.0,10.0,10.0,0.2,3448.32826958217,121592,int_style
2723005,Entire home/apt,45.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.71,2036.4036598756602,107812,facil
2736358,Entire home/apt,300.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.5,4961.12886749804,98656,bedroom
2737894,Private room,43.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.65,4905.54347722775,106653,bedroom
2738331,Entire home/apt,123.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.91,5242.9490622692,75446,bldg
2739477,Entire home/apt,186.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.81,5110.88923368989,112158,int_style
2742151,Entire home/apt,99.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.49,4256.35506541824,46881,bldg
2747383,Entire home/apt,145.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.15,10365.802264801701,41304,comm
2770268,Private room,203.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,3.01,3679.8087222898603,70132,nbhd
2770561,Private room,152.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2.27,3984.01599448146,70132,nbhd
2771128,Entire home/apt,175.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.62,5472.101194704051,102588,bldg
2771688,Entire home/apt,142.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,2.11,4913.8688168281205,61988,attr_trans
2783251,Entire home/apt,226.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.35,2167.13048177887,115293,nature
2790637,Entire home/apt,49.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.74,3582.76104272992,125379,comm
2802418,Private room,282.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.22,9108.411003593441,44345,attr_trans
2802480,Entire home/apt,38.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.57,4103.16000102882,101130,kitchen
2804417,Entire home/apt,16.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,0.27,1377.8494596749401,78479,attr_trans
2816626,Entire home/apt,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,5148.18655594185,98656,bldg
2823227,Entire home/apt,36.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78,4457.05015947301,50836,int_style
2825966,Entire home/apt,87.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.38,5403.67618681794,99041,attr_trans
2890120,Entire home/apt,33.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.5,5941.05624475052,69778,facil
2893920,Private room,12.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.18,1357.26564084704,103098,int_style
2904128,Entire home/apt,16.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,5919.475974461371,72179,nbhd
2925557,Entire home/apt,52.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.79,4089.6465046707503,110777,comm
2926901,Private room,44.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.66,1083.92473077607,52422,facil
2927781,Private room,178.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.66,3316.3395516940004,63187,bedroom
2933105,Private room,169.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.55,3957.72561487206,84345,comm
2933899,Private room,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36,1182.10863401756,52422,facil
2935400,Entire home/apt,6.0,97.0,9.0,9.0,9.0,10.0,10.0,9.0,0.1,935.513734348736,64348,attr_trans
2937902,Private room,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28,1167.1557666371,52422,facil
2939849,Private room,18.0,99.0,9.0,9.0,10.0,10.0,10.0,10.0,0.28,5064.614898629799,106653,int_style
2942149,Entire home/apt,100.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67,8961.17120841882,36347,comm
2943327,Private room,19.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.28,1227.91571578004,52422,facil
2944266,Entire home/apt,9.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.36,4175.32002969511,52902,facil
2944843,Private room,463.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.93,9485.43531927043,44889,int_style
2948159,Entire home/apt,58.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.91,6729.40720704764,75581,attr_trans
2949071,Entire home/apt,4.0,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0.06,6414.29169552158,75192,attr_trans
2950592,Entire home/apt,35.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.79,6447.27223724334,52263,visitor
2956406,Private room,448.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.71,8906.948993254491,49655,comm
2959323,Private room,10.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,1261.49244706215,52422,facil
2960229,Private room,24.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.39,1039.44530055955,52422,facil
2965433,Entire home/apt,55.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83,1460.72706344941,25640,int_style
2968738,Entire home/apt,85.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.29,5745.83152289766,103534,int_style
2970253,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27,5447.56607227843,84845,bedroom
2980184,Entire home/apt,5.0,90.0,10.0,10.0,10.0,10.0,9.0,8.0,0.08,8303.669584303729,46669,int_style
2984463,Private room,316.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.86,5423.96901623476,69778,nbhd
2994606,Private room,6.0,97.0,10.0,10.0,10.0,10.0,8.0,10.0,1.94,8693.86808509758,27446,bldg
3013427,Private room,66.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.99,4471.68259203173,46881,int_style
3013520,Entire home/apt,26.0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,0.4,4826.9952201505,46881,comm
3015450,Private room,216.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.7,10203.771222200601,58181,bldg
3028924,Private room,27.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.66,3399.92748189943,59299,bldg
3029597,Private room,199.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.43,3443.41220539533,121592,comm
3030653,Entire home/apt,433.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,6.5,3648.2515893829795,68731,kitchen
3042811,Entire home/apt,30.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.48,3517.67685547382,83480,int_style
3043102,Entire home/apt,105.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.58,10162.2417703045,41304,nature
3053443,Private room,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12,4474.70687142263,71862,bldg
3068285,Entire home/apt,1.0,60.0,10.0,10.0,6.0,8.0,10.0,6.0,0.42,1122.0317668165699,63889,facil
3073038,Private room,88.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.36,5346.2142020382,88675,attr_trans
3079665,Private room,36.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.54,4301.014795198,108968,bldg
3079929,Entire home/apt,37.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.68,3344.72453117062,68731,bedroom
3081324,Entire home/apt,132.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,2.02,7126.49991485222,91168,facil
3081560,Private room,181.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.94,4809.42586464971,92150,nature
3082327,Private room,387.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.84,8914.8273201723,49655,comm
3084671,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,4230.884595403039,108968,attr_trans
3093070,Private room,22.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.66,5435.61820159147,84845,nature
3093543,Private room,247.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.72,7122.1755681594095,83683,nbhd
3102139,Entire home/apt,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.73,4806.82412720901,112158,bldg
3105361,Entire home/apt,51.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.79,5353.08216759762,106443,visitor
3105998,Entire home/apt,23.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.35,4764.8702384309,40240,attr_trans
3112427,Entire home/apt,174.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.68,10068.9146003388,41304,nbhd
3115424,Entire home/apt,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21,2750.7949614851,33616,comm
3116428,Entire home/apt,22.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.34,4319.981564041429,121311,int_style
3116974,Entire home/apt,114.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.77,1305.6479677945,25640,int_style
3122882,Private room,149.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.25,4603.8425730525205,71862,visitor
3123536,Entire home/apt,109.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.65,5496.05096885386,84845,nbhd
3124541,Private room,296.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.49,5191.69844939598,121311,comm
3133266,Entire home/apt,60.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.92,5184.011503670639,99041,facil
3140113,Entire home/apt,1.0,80.0,10.0,4.0,10.0,10.0,10.0,10.0,0.1,8131.78872629212,67198,nbhd
3157463,Entire home/apt,20.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31,7417.973478472191,111386,nature
3157541,Private room,162.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.48,5130.96405533781,106653,attr_trans
3168359,Entire home/apt,278.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.4,9900.38120166397,44345,bldg
3175769,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.08,4028.27495744473,121592,nbhd
3182798,Entire home/apt,119.0,96.0,9.0,9.0,10.0,10.0,10.0,9.0,1.82,1866.39001707712,54073,nature
3183280,Entire home/apt,36.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.56,1872.2290483101199,83841,bldg
3200431,Private room,14.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.22,4488.69109833693,46881,comm
3201044,Entire home/apt,33.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0.5,6702.62183708331,88675,int_style
3205059,Entire home/apt,103.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.63,3628.37576591443,118479,nbhd
3218306,Private room,208.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.19,5501.36790720697,103534,nbhd
3221082,Entire home/apt,80.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.24,7612.39142187287,67198,nature
3230459,Entire home/apt,140.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,2.15,6067.04132720875,93619,attr_trans
3240016,Entire home/apt,164.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.52,4321.42838211243,110777,nbhd
3246879,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19,3455.72605703223,83480,int_style
3250486,Private room,80.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.22,3902.8450634800297,68731,nature
3256704,Entire home/apt,16.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0.25,5171.68676641124,106653,visitor
3257886,Entire home/apt,503.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,7.71,9316.45397688354,53373,nbhd
3257979,Private room,250.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3.82,7971.777954647559,86058,attr_trans
3261876,Private room,137.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.13,2055.89051300057,59622,int_style
3262216,Entire home/apt,9.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.14,7539.57625952769,45038,bedroom
3263219,Entire home/apt,29.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45,6728.678984582039,48868,nature
3271517,Private room,224.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.42,3713.8824576697903,83480,bldg
3280443,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22,2275.26726131236,123115,nature
3290739,Private room,336.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,5.2,3376.75126088641,121592,attr_trans
3292643,Entire home/apt,23.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.43,10503.496313239499,40734,int_style
3309722,Entire home/apt,364.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.77,6451.1049416184605,91168,nbhd
3311711,Private room,384.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.87,3154.45751751633,63187,bldg
3312490,Entire home/apt,109.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.67,7755.55213588342,46444,attr_trans
3319159,Entire home/apt,23.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.4,4237.09361051572,96475,nbhd
3319447,Entire home/apt,222.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.41,5849.12815779344,103632,bldg
3325741,Private room,486.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7.58,5549.742291494399,88675,comm
3326640,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.06,5109.01408413043,92150,bldg
3333870,Private room,192.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.94,5293.34948154444,98656,bedroom
3333937,Entire home/apt,8.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.13,1396.3258088663401,79736,int_style
3343629,Entire home/apt,5.0,92.0,10.0,10.0,8.0,8.0,10.0,8.0,0.09,5233.57548965549,106653,comm
3354004,Private room,35.0,91.0,10.0,9.0,10.0,9.0,10.0,9.0,0.65,1173.85393476529,42152,attr_trans
3354928,Entire home/apt,105.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1.62,2798.79246799091,74516,comm
3355334,Private room,36.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01,2307.4750551673,54816,facil
3376512,Entire home/apt,45.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.69,5791.54587563181,72179,comm
3376895,Private room,257.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,3.96,6626.373368815251,59758,bldg
3377936,Entire home/apt,29.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.52,4990.284785923321,53640,int_style
3384413,Entire home/apt,89.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.41,4046.83231207868,61738,int_style
3385880,Entire home/apt,14.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0.22,3369.35973283796,68731,attr_trans
3391368,Entire home/apt,140.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.21,4269.3614447949,45200,facil
3394127,Entire home/apt,68.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05,490.23370843853303,94296,comm
3395051,Entire home/apt,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,6352.177661678729,91168,nature
3415171,Entire home/apt,84.0,94.0,9.0,9.0,10.0,9.0,10.0,9.0,1.3,1148.66255470612,103098,visitor
3416013,Private room,354.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.53,4670.08469334455,54839,int_style
3433930,Private room,203.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.16,6353.58363838645,96275,int_style
3441517,Entire home/apt,153.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.35,7173.572413121371,74140,nbhd
3441949,Entire home/apt,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81,1600.59730485311,75305,nbhd
3442439,Entire home/apt,153.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,7.22,6565.061090613321,59758,nbhd
3469254,Entire home/apt,9.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.14,2238.1690868502,64305,facil
3475515,Entire home/apt,4.0,85.0,9.0,9.0,9.0,9.0,10.0,9.0,0.07,3283.39963050723,112851,int_style
3476601,Entire home/apt,2.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.04,2521.9717122134603,122738,int_style
3479568,Entire home/apt,26.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.65,5138.91812570584,75446,int_style
3482655,Entire home/apt,39.0,93.0,10.0,10.0,9.0,10.0,10.0,9.0,0.61,4503.29126223579,108968,nature
3486460,Private room,337.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.22,3960.0156408807397,70132,int_style
3505185,Entire home/apt,18.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28,4202.22253202301,96475,comm
3506164,Entire home/apt,369.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.74,5222.65429418286,102588,bldg
3519611,Entire home/apt,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41,3877.1132835111207,117694,int_style
3520817,Entire home/apt,40.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.63,4682.02183122504,112158,bedroom
3522990,Entire home/apt,31.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.59,4258.691100897489,70132,attr_trans
3532347,Entire home/apt,2.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0.03,2527.3902776214,122738,nature
3534282,Private room,129.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.01,4002.29316310526,108968,bedroom
3549398,Private room,424.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,6.62,5501.206165336379,88675,comm
3565068,Entire home/apt,38.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.59,4288.8314837921,71862,comm
3585034,Entire home/apt,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27,5653.57208999678,93008,bedroom
3591813,Entire home/apt,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.33,3981.34812813027,82570,kitchen
3594786,Private room,120.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.88,4145.4853808137605,61738,comm
3611131,Entire home/apt,224.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,3.49,3969.53567148158,82299,bldg
3612236,Private room,131.0,89.0,9.0,9.0,9.0,8.0,9.0,9.0,2.04,1149.21633601598,23103,comm
3613500,Private room,2.0,100.0,10.0,10.0,10.0,8.0,9.0,9.0,0.2,6627.83186758177,88675,nbhd
3630122,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,5363.69182473649,106443,comm
3655811,Entire home/apt,9.0,84.0,9.0,10.0,10.0,9.0,10.0,8.0,0.14,2041.5515144795897,107812,int_style
3656251,Private room,164.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,2.58,6510.16894732736,59758,bldg
3664261,Entire home/apt,206.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,3.53,4590.236509993,121311,nbhd
3664693,Entire home/apt,26.0,86.0,9.0,9.0,9.0,10.0,10.0,9.0,0.41,1268.0011293157902,52422,visitor
3672198,Entire home/apt,115.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8,2290.28575550611,112851,nature
3689368,Entire home/apt,302.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,4.75,7167.845126110459,28465,comm
3697738,Entire home/apt,10.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.2,5247.59631891358,99041,nbhd
3712976,Entire home/apt,27.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43,6557.97357494293,91168,nbhd
3716504,Private room,133.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.08,5178.1363913297,61988,bedroom
3718865,Entire home/apt,185.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.91,8520.03479070191,29689,bldg
3719923,Private room,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16,6204.56258187025,91168,bldg
3720392,Entire home/apt,293.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.64,6859.44099735759,74528,comm
3721927,Entire home/apt,302.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.72,6804.79456649641,93008,nature
3727061,Entire home/apt,122.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.91,4446.51233769811,52902,nbhd
3743219,Entire home/apt,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,5781.12560426609,122019,facil
3757966,Entire home/apt,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52,5647.36036614401,99041,bldg
3759246,Entire home/apt,388.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,6.08,8214.21945101527,46669,facil
3759368,Entire home/apt,311.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.88,4392.55066480764,84345,bedroom
3761446,Entire home/apt,43.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83,1356.89593017887,93901,int_style
3767907,Entire home/apt,33.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.53,2326.0890807687,64305,int_style
3775090,Entire home/apt,16.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.25,2912.2784174816197,111728,comm
3780418,Entire home/apt,362.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.75,2421.0698422547102,54816,int_style
3791003,Entire home/apt,23.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0.37,5244.55711357587,106653,nbhd
3792754,Entire home/apt,48.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.78,6144.504502322459,63457,bldg
3793678,Entire home/apt,81.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.27,8095.5944195927,51729,nature
3793831,Entire home/apt,169.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,2.67,3965.5926510862896,96475,comm
3808193,Entire home/apt,26.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0.43,7308.613709454109,57689,int_style
3811916,Private room,239.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.87,5123.98654264973,112158,bldg
3812931,Entire home/apt,104.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.64,4263.2975684272,70132,int_style
3832296,Entire home/apt,157.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,2.48,8405.92679675456,67198,visitor
3844037,Entire home/apt,131.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.14,3141.1657923961898,84435,bedroom
3852803,Entire home/apt,15.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,5364.52806020753,61740,bedroom
3862478,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.02,6121.014104707211,96275,nature
3870174,Private room,228.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.77,3760.51270221785,82299,bedroom
3877462,Entire home/apt,129.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.04,3511.1825224585805,125379,facil
3883252,Entire home/apt,227.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.59,3581.4225631823997,68731,nbhd
3889219,Entire home/apt,36.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.57,2581.15893122048,112851,bedroom
3890704,Entire home/apt,28.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.47,3600.01567256937,83480,bedroom
3895335,Private room,8.0,93.0,10.0,8.0,10.0,9.0,9.0,8.0,0.15,6396.26590378537,60417,facil
3895951,Entire home/apt,71.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13,4527.99706758044,84345,facil
3924524,Private room,95.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.52,3841.9615998094396,125379,comm
3944915,Entire home/apt,17.0,84.0,8.0,9.0,9.0,10.0,9.0,9.0,0.27,3071.47105349502,84435,comm
3946571,Private room,287.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.57,4287.55820334725,61738,comm
3962831,Entire home/apt,29.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.53,3667.7243561960795,115985,bldg
3994686,Entire home/apt,65.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.06,3598.0699025285708,118479,nbhd
4013746,Entire home/apt,312.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,5.01,8485.32893697747,46669,nbhd
4014209,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.02,10038.452685058299,41304,kitchen
4015985,Private room,2.0,60.0,8.0,8.0,10.0,10.0,8.0,6.0,0.03,1459.09312117887,63889,attr_trans
4022209,Private room,75.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.23,2376.2161452251503,112851,comm
4022990,Private room,265.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,4.34,2411.16650203283,112851,comm
4023249,Entire home/apt,5.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0.08,9765.363869108609,54722,bldg
4023585,Entire home/apt,30.0,91.0,9.0,8.0,10.0,9.0,8.0,8.0,0.48,9500.81965882723,32490,facil
4024236,Private room,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,5641.113379501379,88675,attr_trans
4026354,Entire home/apt,304.0,92.0,9.0,10.0,10.0,10.0,10.0,9.0,4.93,9733.474082652041,48858,bldg
4033038,Entire home/apt,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.4,3928.07120080658,75612,int_style
4037590,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.05,1147.20943353511,25640,facil
4052091,Private room,182.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.92,3350.05924581815,33616,bldg
4059549,Private room,224.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,3.65,2416.1322089907603,112851,comm
